"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","danceability.x","energy.x","key.x","loudness.x","mode.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","duration_ms.x","time_signature.x","key_mode.x","danceability.y","energy.y","key.y","loudness.y","mode.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","duration_ms.y","time_signature.y","key_mode.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"923","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Adictiva","6MJUCumnQsQEKbCy28tbCP","Daddy Yankee","Adictiva","https://i.scdn.co/image/590fc2b92d54a4febf83b1f24cda03f8e16611f2",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor"
"924","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","PPP","1DcxnVNFAyVl2sDQ646pXS","Kevin Roldan","PPP","https://i.scdn.co/image/1782c4188709b65e1c3af598325f9c9ef27a2719",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major"
"925","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Vaina Loca","48zFZh27QU5qsrBjn4C2FA","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major"
"926","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy","Becky G","Cuando Te Besé","https://i.scdn.co/image/8c9608add90e0975f83334c639302ec0f7d50260",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor"
"927","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","BEBE","7ATATJztoWLcqDAcVVof0C","6ix9ine","BEBE","https://i.scdn.co/image/1b3b042db2e90e99bea0489ae56afe87162d3f31",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major"
"928","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Puntos Suspensivos","04cd1MHVq1D8v1nuTZoCdv","Piso 21","Ubuntu","https://i.scdn.co/image/aeefddf798ccdb14989e36716bbf40a3de92adc8",0.823,0.731,"B",-3.399,"minor",0.103,0.175,0,0.131,0.952,152.024,186316,4,"B minor",0.823,0.731,"B",-3.399,"minor",0.103,0.175,0,0.131,0.952,152.024,186316,4,"B minor",0.823,0.731,"B",-3.399,"minor",0.103,0.175,0,0.131,0.952,152.024,186316,4,"B minor"
"929","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Hipócrita","6XBjCetHKdO5L9cwMDVffw","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major"
"930","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Mala Mía","62o8KoI44JfN7aYxgTnPvh","Maluma","Mala Mía","https://i.scdn.co/image/32fa84719ed9daa4c5774039a3cfed584efab92d",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major"
"931","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu","Sebastian Yatra","Ya No Tiene Novio","https://i.scdn.co/image/cef17cd69dfa53e5624bebcb4a1006cd8039da62",0.632,0.832,"G",-1.948,"minor",0.154,0.048,0,0.0705,0.784,182.184,198933,4,"G minor",0.632,0.832,"G",-1.948,"minor",0.154,0.048,0,0.0705,0.784,182.184,198933,4,"G minor",0.632,0.832,"G",-1.948,"minor",0.154,0.048,0,0.0705,0.784,182.184,198933,4,"G minor"
"932","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Quiere Beber","3rPAD722s5FFNnwjC91t7Z","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major"
"933","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","La Forma en Que Me Miras","6t94PGXYAuo9GbJEnMpPcW","Super Yei","La Forma en Que Me Miras","https://i.scdn.co/image/20847b518b7cc66dbba7fb3b9593f7d49a98f45e",0.656,0.662,"C#",-1.387,"major",0.191,0.149,8e-06,0.16,0.573,189.983,307435,4,"C# major",0.656,0.662,"C#",-1.387,"major",0.191,0.149,8e-06,0.16,0.573,189.983,307435,4,"C# major",0.656,0.662,"C#",-1.387,"major",0.191,0.149,8e-06,0.16,0.573,189.983,307435,4,"C# major"
"934","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi","J Balvin","Reggaeton","https://i.scdn.co/image/4996ed53171e7a6a5d5d440d917ee0ae13eed7b2",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor"
"935","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX","Brytiago","Asesina (Remix)","https://i.scdn.co/image/347f8d22d1349a3ef1bc838d56e2fa88a39a71c4",0.825,0.69,"A#",-4.252,"minor",0.226,0.589,0,0.413,0.516,94.194,327467,4,"A# minor",0.825,0.69,"A#",-4.252,"minor",0.226,0.589,0,0.413,0.516,94.194,327467,4,"A# minor",0.825,0.69,"A#",-4.252,"minor",0.226,0.589,0,0.413,0.516,94.194,327467,4,"A# minor"
"936","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Imposible","3ao3OVxHlb3C08vAaApUlm","Luis Fonsi","Imposible","https://i.scdn.co/image/3d81608e0cb052b1ecc7581562c2a4b47360e1bf",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major"
"937","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Mocca - Remix","1usoXi4f0BnMART4uActEA","Lalo Ebratt","Mocca (Remix)","https://i.scdn.co/image/27da5c572adcd9e9635e2301945d8527fc376064",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major"
"938","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Amigos Con Derechos","2zDj4WjbNDmrRL6Z4YjjCA","Reik","Amigos Con Derechos","https://i.scdn.co/image/a47d905d921bf548e3b162522d0b7ef3d0fa36f7",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major"
"939","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx","Bryant Myers","Tanta Falta","https://i.scdn.co/image/920fa028635be64a81352619b4838fe25a67155d",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major"
"940","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","No Es Justo","5qFeMRz4TvetPmzjre9Dq7","J Balvin","Vibras","https://i.scdn.co/image/cc56f48efc4285caaa8e895337846f5174bf3989",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major"
"941","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Ibiza","1h9P5WJwyvK8OB7O2YiXgp","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",0.691,0.71,"F",-5.144,"major",0.334,0.254,0,0.108,0.726,192.046,200747,4,"F major",0.691,0.71,"F",-5.144,"major",0.334,0.254,0,0.108,0.726,192.046,200747,4,"F major",0.691,0.71,"F",-5.144,"major",0.334,0.254,0,0.108,0.726,192.046,200747,4,"F major"
"942","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Mocca","0NKoPGc72yUKTIneVhFfg1","Lalo Ebratt","Mocca","https://i.scdn.co/image/e220b7ac0c912cd93f665c28b88b19c5da170856",0.786,0.695,"C#",-5.343,"minor",0.353,0.185,0,0.123,0.591,97.957,200293,4,"C# minor",0.786,0.695,"C#",-5.343,"minor",0.353,0.185,0,0.123,0.591,97.957,200293,4,"C# minor",0.786,0.695,"C#",-5.343,"minor",0.353,0.185,0,0.123,0.591,97.957,200293,4,"C# minor"
"943","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","La Mentira","59xZZeF6Ve0ZfCd7AcFvXr","Brytiago","La Mentira","https://i.scdn.co/image/a2affc112b36240c1e9eb35f9d17497aeac1f6aa",0.917,0.507,"C#",-4.234,"major",0.148,0.546,1e-04,0.223,0.534,94.005,197872,4,"C# major",0.917,0.507,"C#",-4.234,"major",0.148,0.546,1e-04,0.223,0.534,94.005,197872,4,"C# major",0.917,0.507,"C#",-4.234,"major",0.148,0.546,1e-04,0.223,0.534,94.005,197872,4,"C# major"
"944","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7","Lunay","A Solas Remix","https://i.scdn.co/image/77eb7c17cafe5503b691b4816167dfd177c01a7d",0.618,0.743,"F#",-2.576,"minor",0.141,0.657,5.95e-06,0.143,0.589,180.021,273198,4,"F# minor",0.618,0.743,"F#",-2.576,"minor",0.141,0.657,5.95e-06,0.143,0.589,180.021,273198,4,"F# minor",0.618,0.743,"F#",-2.576,"minor",0.141,0.657,5.95e-06,0.143,0.589,180.021,273198,4,"F# minor"
"945","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i","Nio Garcia","Te Boté (Remix)","https://i.scdn.co/image/1ca684c46146b4685481f55d7bb0711c1ae7f9aa",0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"B minor",0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"B minor",0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4,"B minor"
"946","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Luz Apaga","5Q3e16qE1RE5oilN3ukasm","Ozuna","Luz Apaga","https://i.scdn.co/image/2a96d783638358d1d34ada1fcb99441f4493c066",0.611,0.791,"C#",-3.558,"major",0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,4,"C# major",0.611,0.791,"C#",-3.558,"major",0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,4,"C# major",0.611,0.791,"C#",-3.558,"major",0.173,0.19,3.02e-06,0.12,0.658,192.07,245000,4,"C# major"
"947","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Coolant - Remix","4lnVigld8DSkCx0RWXiuKd","Farruko","Coolant (Remix)","https://i.scdn.co/image/bcbf3f0ec24d22d4fcb6db9bda171469d7570de7",0.729,0.833,"G#",-6.252,"major",0.152,0.106,0,0.463,0.916,172.07,230581,4,"G# major",0.729,0.833,"G#",-6.252,"major",0.152,0.106,0,0.463,0.916,172.07,230581,4,"G# major",0.729,0.833,"G#",-6.252,"major",0.152,0.106,0,0.463,0.916,172.07,230581,4,"G# major"
"948","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","La Player (Bandolera)","0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La Player (Bandolera)","https://i.scdn.co/image/a71086dd6931ae7624b3b2c294baaae6d5372292",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major"
"949","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Sola","675w3ACw5xZR3ODhUJlEVN","Manuel Turizo","Sola","https://i.scdn.co/image/6a1ba92584f7963ced99a091f6cf464b9094210e",0.704,0.706,"B",-5.233,"minor",0.111,0.483,0,0.0965,0.856,92.965,195044,4,"B minor",0.704,0.706,"B",-5.233,"minor",0.111,0.483,0,0.0965,0.856,92.965,195044,4,"B minor",0.704,0.706,"B",-5.233,"minor",0.111,0.483,0,0.0965,0.856,92.965,195044,4,"B minor"
"950","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Reggaetón en lo Oscuro","3aUTkuo4ObA6QPtZSu5NBq","Wisin & Yandel","Reggaetón en lo Oscuro","https://i.scdn.co/image/ecb507213696421853ab56663bb50eb2dcef66bb",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major"
"951","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Brindemos","7LeQ55Z5jPBB0ggYJtAiYO","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor"
"952","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Por Perro","2alIsNw1mqEShbWyO1HXZZ","Sebastian Yatra","MANTRA","https://i.scdn.co/image/7aded993f5d81988aebfa841a884061afb81e7ef",0.684,0.762,"C",-5.18,"major",0.0501,0.429,0,0.0852,0.892,172.009,245440,4,"C major",0.684,0.762,"C",-5.18,"major",0.0501,0.429,0,0.0852,0.892,172.009,245440,4,"C major",0.684,0.762,"C",-5.18,"major",0.0501,0.429,0,0.0852,0.892,172.009,245440,4,"C major"
"953","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Créeme","1mT47pKLXUwPYGwB91GcNz","Karol G","Créeme","https://i.scdn.co/image/e348c872feeb4bf7465a35ac0e886365ced6faf1",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major"
"954","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL","Alex Rose","Toda (Remix)","https://i.scdn.co/image/96f875ef18f215ce719603444a6e78221866adf8",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor"
"955","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Chica Paranormal","2r77vqSZkOktTSgmAOoHsV","Paulo Londra","Chica Paranormal","https://i.scdn.co/image/75972202fe8a5e2d0848e5a9a2612928c3b44235",0.84,0.596,"F#",-4.319,"minor",0.0918,0.216,0,0.0897,0.71,139.937,221214,4,"F# minor",0.84,0.596,"F#",-4.319,"minor",0.0918,0.216,0,0.0897,0.71,139.937,221214,4,"F# minor",0.84,0.596,"F#",-4.319,"minor",0.0918,0.216,0,0.0897,0.71,139.937,221214,4,"F# minor"
"956","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Me Vas a Extrañar - En Vivo","3CACzG9I3AoKUKA3ODE5zW","Damas Gratis","Me Vas a Extrañar (En Vivo)","https://i.scdn.co/image/96df1f0971844eb7940045c2be13316b4ba289aa",0.419,0.809,"B",-4.596,"major",0.0357,0.323,0,0.699,0.635,88.418,238528,4,"B major",0.419,0.809,"B",-4.596,"major",0.0357,0.323,0,0.699,0.635,88.418,238528,4,"B major",0.419,0.809,"B",-4.596,"major",0.0357,0.323,0,0.699,0.635,88.418,238528,4,"B major"
"957","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"958","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Asesina","2QgWkYJqvjzsAd8Sh8HlH7","Brytiago","Asesina","https://i.scdn.co/image/35c0e92f906d16979c4eaff09254dc0cb4769ddc",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor"
"959","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Culpables","3RD0PGolM0mETGHaprwgMn","Manuel Turizo","Culpables","https://i.scdn.co/image/fd5d0b1f880f6db783a23da4a3c04a944f18d72a",0.573,0.31,"D#",-11.134,"major",0.296,0.94,5.65e-06,0.198,0.764,177.601,233930,4,"D# major",0.573,0.31,"D#",-11.134,"major",0.296,0.94,5.65e-06,0.198,0.764,177.601,233930,4,"D# major",0.573,0.31,"D#",-11.134,"major",0.296,0.94,5.65e-06,0.198,0.764,177.601,233930,4,"D# major"
"960","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","O Bebê","51HrDv54pSe1IqynORNXBd","MC Kevinho","O Bebê","https://i.scdn.co/image/4772c0c0933978049d8402e583392e1917f07cf0",0.81,0.749,"F#",-3.734,"minor",0.114,0.248,0,0.241,0.795,165.057,178099,4,"F# minor",0.81,0.749,"F#",-3.734,"minor",0.114,0.248,0,0.241,0.795,165.057,178099,4,"F# minor",0.81,0.749,"F#",-3.734,"minor",0.114,0.248,0,0.241,0.795,165.057,178099,4,"F# minor"
"961","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","No Me Acuerdo","1G586ld1gbaECg4Bc6w40O","Thalía","Valiente","https://i.scdn.co/image/bd6fa6c5a65ddbe64e21076e3d210a44f45166c4",0.837,0.784,"G",-4.531,"minor",0.101,0.175,0,0.0897,0.748,94.036,217653,4,"G minor",0.837,0.784,"G",-4.531,"minor",0.101,0.175,0,0.0897,0.748,94.036,217653,4,"G minor",0.837,0.784,"G",-4.531,"minor",0.101,0.175,0,0.0897,0.748,94.036,217653,4,"G minor"
"962","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Triste","5MNS5FF4LrTX0jIaI0gory","Bryant Myers","La Oscuridad","https://i.scdn.co/image/b748929a2eea8805558d1b431d6cd17cda794697",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major"
"963","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Sin Pijama","2ijef6ni2amuunRoKTlgww","Becky G","Sin Pijama","https://i.scdn.co/image/e8a4b24f1136afdb2b905f8e3a52c51e2082b7b2",0.791,0.745,"B",-3.695,"minor",0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,"B minor",0.791,0.745,"B",-3.695,"minor",0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,"B minor",0.791,0.745,"B",-3.695,"minor",0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,4,"B minor"
"964","Paraguay Top 50","https://charts-images.scdn.co/REGIONAL_PY_DEFAULT.jpg","Te Guste","0ifLplTQxXkFZKMQpWCHii","Jennifer Lopez","Te Guste","https://i.scdn.co/image/3aee52ebd7999da058e01c15fd4edf7f8a864503",0.877,0.619,"A",-6.692,"minor",0.233,0.119,0,0.088,0.222,138.109,222787,4,"A minor",0.877,0.619,"A",-6.692,"minor",0.233,0.119,0,0.088,0.222,138.109,222787,4,"A minor",0.877,0.619,"A",-6.692,"minor",0.233,0.119,0,0.088,0.222,138.109,222787,4,"A minor"
"965","Peru Top 50","https://charts-images.scdn.co/REGIONAL_PE_DEFAULT.jpg","Adan y Eva","6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major"
"966","Peru Top 50","https://charts-images.scdn.co/REGIONAL_PE_DEFAULT.jpg","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO","Bad Bunny","MIA (feat. Drake)","https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor"
"967","Peru Top 50","https://charts-images.scdn.co/REGIONAL_PE_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"968","Peru Top 50","https://charts-images.scdn.co/REGIONAL_PE_DEFAULT.jpg","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy","Becky G","Cuando Te Besé","https://i.scdn.co/image/8c9608add90e0975f83334c639302ec0f7d50260",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor"
